label,tweet,id
1,lrt turnup lil bitch,425
1,stop sayin my gov name fuck wrong widd u bitch is u stupid,426
1,well aint that a bitch,427
1,if you attractive people just gone up and assume you got hoes,428
1,ima pull up eat on that pussy n dip,429
2,time to start listing to il spook,430
2,& 8220 <username> how i feel when im throwing trash away <url> everyday in school,431
1,<username> <username> lmao angela you look like a damn potato bitch keep talkin,432
1,rt <username> im fuking every night up in my new house cause bitch i worked to hard fa this new house & 128513,433
1,ya kno nigga got two accounts & 128586 rt <username> when the lil bitch start tweetin shell see these tweets or someone will snitch,434
1,<username> meet up eat bitch,435
1,rt <username> niggas expect you to pull this out when they ask where the hoes at <url>,436
1,rt <username> teachers always think they slick bitches be subtweeting you in class and shit,437
1,<username> cunt,438
1,im a purple headed cunt,439
0,<username> but i live in the south lot more here my pop lives in rhode island hardly no niggers there,440
1,<username> i said your name bitch so yes you fuck boy,441
1,rt <username> wet pussy with no smell a mf,442
1,<username> this is a true ride or die bitch & 128175 <url> what the fuck hahahahah,443
2,my teacher always says has a man ever abused his wife while using marijuana not unless she hides the oreo cookies then she deserves it,444
1,these bitches irritating,445
1,you right fam rt <username> <username> jus peeped ur tlcmon sonlook at emhe a bitch,446
1,<username> 98 civic lx stick green with shitty paint on some beaner ass wheels with 180k miles no ac and no insurance hows that,447
1,rt <username> i love a bitch wit sum nice teeth n lips & 128524,448
1,bitch u guessed it,449
1,<username> <username> nun of ya bidness bitch,450
1,rt <username> when you ate the pussy but yeen think she was gone tell anybody & 128555 & 128555 <url>,451
1,<username> nah id never ask a guy to ride down on a chick whats the use of getting him in trouble for a trashass bitch,452
1,yall hoes dont need a valentine yall need jesus,453
1,rt <username> this bitch just blew my high & 128514 & 128514 & 128514 & 128514 & 128514,454
1,crazy ass rt <username> i been acting so mean ratchet and ghetto i crack myself up,455
1,<username> <username> fuck off my pussy boi bitch,456
1,rt <username> who got time to be having dem hoes thats aint wassup no more,457
1,sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies i hope dat bitch dying slow right now,458
1,fly nicca no parachute,459
1,so now he wanna lie & 128514 & 128557 hes a fuccing joke & 9995 & 128564 ajay gotta whole bitch but oml trynna argue wit me & amp shit like fir what boi,460
1,you know im not even gonna respond to that but i know the real you bitch,461
1,i should be in jail its a crime hoe i kill these beats,462
2,rt <username> twitch plays call of duty enter trash talk in the chat the autoaim will do the rest,463
1,lmfao u sloth trinidad james with a relaxer lookin ass bitch <username> i hate niggers imma start talking to white boys,464
1,this nigga <username> gotta weird gay shoe fetish & amp im sick of yall letting this island nigger slide <url>,465
1,yet you wont tag <username> what a pussy <username> cripes what a loser <url>,466
1,i wouldnt be acting like a crazy bitch if you just told me what the hell goes on in your head,467
1,rt <username> tbt halloween 2011 a spoopy hoe and her pimp daddy <url>,468
2,<username> lemmie eat a oreo & amp do these dishes one oreo lol,469
2,<username> dubya hates todays teabagger movement,470
2,step up and take your oppurtunity freshfaces iubb hoosiers,471
1,why you shouldnt eat pussy unless you love her <url>,472
1,you aint squad lil bitch,473
1,if the only thing she talks about is her eyebrows she got forest pussy,474
1,look at this bitch feet how is she high fashion cuh <url>,475
0,<username> <username> your a nasty nigger whore,476
1,rt <username> roses are red camo is green trick or treat bitches happy halloween merica,477
1,rt <username> bullying doesnt existbitch ass people exist if you dont stand the fuck up for yourself & amp stop being a pussy,478
1,i spend my money on weed clothes n food not hoes,479
1,ugh that crazy bitch in the crucible smh,480
2,jets trash,481
1,<username> i was like this bitch better chill oh hey maria & 128514 & 128514 & 128514,482
1,lima fears change but yet wants to bitch about how much it sucks & 128529,483
1,i hate when bitches post pictures with other cute bitches and dont tag em in it thats low key very selfish as fuck,484
1,rt <username> lol at my mentions liberal 1 youre a racist bitch liberal 2 yeah kill all whites liberal 1 is white liberal 1 not & 8230,485
1,<username> you pissing in my trash can again,486
1,rt <username> hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad & 128514 & 128514 & 128514 want a cookie,487
1,& 128540 & 128583 & 128582 i hate ya bitch ass,488
0,bitch ass nigga be hating on black women uncle tom bitch punk,489
1,rt <username> dont be a pussy grab the booty love the booty appreciate the booty,490
1,rt <username> i didnt go wrong when i started talking to you i went wrong when i trusted your bitch ass,491
1,<username> <username> bitch i want it all,492
2,rt <username> if a single wasp could read these waspfacts tweets there could be a peace treaty between wasps and man but wasps are & 8230,493
1,& 8220 <username> <username> what about the doc & 8221 hes a pussy he aint going anywhere,494
1,rt <username> why all these hoes be wearin flowers around they head i hope a bee sting they ass,495
1,<username> no i dont fuck with those hoes ask paco he does,496
1,they hating on you because they know you bad must be doing something right if you got these bitches mad,497
2,rt <username> who on gzs defense team is paying media to trash the prosecution constantly <username>,498
2,beanies cumming real soon <url>,499
2,video on the record charlie baker <url>,500
2,yankees damn you directtv blackout the yankee game with a freaking walk off youre killing me satellite douche,501
1,label me a hoe,502
1,& 8220 <username> <username> ohhhhh yes bitch yesss & 8221u ready t & 128527 & 128520,503
1,i would love to give this bitch some act right juice lol,504
1,rt <username> die slow bitch <username> that & 8217s <username> rt <username> scary accurate <url>,505
1,<username> <username> <username> <username> <username> <username> <username> quit being a bitch,506
1,<username> shoulda told her yeah if i can take you home for pussy lol,507
1,nigga this bitch is scaring me pass me the blunt & 128514 & 128514,508
0,i missing something of my ofay friends day all scared by da recent happenings dont chu worryol lamar say you like da colored folk,509
1,rt <username> like no bitch you didnt make the cut & 128075 & 128129,510
1,i got money and hoes money and hoes,511
1,i wish ppl would learn how tf to stay out my business im a grown ass man i go where i please mind your damn business bitch,512
1,rt <username> 9 10 now youre having my twins rt <username> 7 8 get that pussy ate rt rt <username> you & 128298 <url>,513
1,<username> so shes retarded,514
2,rt <username> reasons to be a mermaid no periods no pants perfect hair u get to lure men into their death also free clam bra,515
1,rt <username> cheers to you you stupid bitch <url>,516
2,<username> <username> tranny,517
2,<username> ill scream from france for you tom iu iubb hoosiers creanandcrimson,518
1,see i told yall nikko was holding her ass up that bitch aint got no upper body strength,519
1,<username> <username> <username> like what u bitches wantttt dmx voice & 128553 & 128553 & 128553,520
1,rt <username> hoes will be hoes,521
1,pisses me off so much when brett screams fag or whore out the window at people,522
1,rt <username> nothing i hate more than a sneaky bitch,523
1,rt <username> if a bitch could be okay with fucking a man knowing he has a girl shes a hoe thats it,524
1,<username> if you hate men so much why you trying to look like one stupid little cunt,525
1,omg 9 more days in exactly a week ill be in vegas bitches edclv <url>,526
1,rt <username> & 8220 <username> <username> <url> & 128557 & 128557 & 128557 & 128557 & 128557 & 128557 & 8221 bitch gotta die 10000 deaths & 128534 & 128557 & 8221 & 128557 & 128557 & 128557 & 128557 & 128557 & 128557 & 128557 gtfoh,527
1,<username> ok i just wanted to know bitch at 520 if youre not here im out,528
1,dont be no bitch & amp not speak when i initiate a friendly hello,529
1,a 4 jesus take me now rt <username> <username> bitch you go for a 4 and mc donalds fuck out the spot,530
1,<username> yess bitch messyyy,531
1,<username> <username> are u fucking still talking bitch i wanna see that i dont give a fuck about your ugly ass girlfriend son,532
1,& 8220 <username> <username> lol be cool son you know your grandma bald mouth & 8221she got all her teeth hoe & 128514 & 128514,533
1,<username> you dirty little bitch,534
2,<username> practically anything that & 8217s colored red often contain red pigments extracted from the female coccus costa or cochineal insect,535
0,rt <username> more queer lady templars thats my point,536
1,<username> but when its the same method other colonial states employed france england they dont get to bitch when its their playbook,537
1,nigga retweets the most trash shit,538
1,rt <username> id rather argue & amp make up & 128536 then fight & 128074 & 128165 & 128162 & amp break up & 127939 & 128131 & 9996 & 65039cause & 128166 thirsty bitches & 128111 love to see happy & 128522 & 127969 homes fuc & 8230,539
1,the ghetto hoes love feeling a nigga abs ya heard me,540
1,rt <username> i love my bffl she dont even smoke but for my bday bitch gone b turntttt fa me & 128153 & 128520,541
