,tweet,label
406,he said caprisun and zebra cake & 128514,2
407,< username > and take the trash out and separate the recyclables,2
408,& 8220 < username > what will the lakers be after kobe & 8221 trash,2
409,< username > chug pee,2
410,rt < username > oreo 6s < url >,2
411,i cant play flappy bird it makes me angry,2
412,rt < username > < username > comes in to close out the game here in the 9th yankees,2
413,rt < username > you know how in superhero stories the best insult for superheroes dumb mooks can come up with is dogooder whiteknight,2
414,happycolumbusday if is wasnt for americakarlmarx would never have thought of sharing colonialism with injuns,2
415,< username > < username > hes still a pogue though,2
416,< username > the only thing better than a bargain is a yankee bargain,2
417,degenerateartist sniffs whiffy balls involuntary cuz a fairy walks downtown hairy climatechange all our scary sense of hillbilly sneeze & gt,2
418,rt < username > < username > < username > • congratulations for reinforcing the stereotype for insecure uneducated uncivilized ba & 8230,2
419,rt < username > reports say female victim was shot while waiting for an oreo mcflurry,2
420,tbt love you forever ling ling & 128115 & 128114 & 128152 < username > < url >,2
421,this o6 just caught me talking to a bird and that was pretty embarrassing,2
422,rt < username > breaking louisville coach charlie strong is expected to accept texas job according to espn & amp media reports & 187 < url >,2
423,< username > < username > do you think the guinea pig was okay,2
424,rt < username > giantduck pittsburghduck yellow livestream wpxi nofliter @ duckburgh < url >,2
425,rt < username > oreo ice cream sandwiches < url >,2
426,rt < username > we accept the als icebucketchallenge from the < username > & amp < username > we challenge the < username > < username > < username > < url >,2
427,rt < username > lakers oni thought trash day was monday,2
428,this morning is brought to you by emergenc i really need to nip this coldflu business in the bud nogermswanted,2
429,whipped cream & 9829 & 9829 endlesslove,2
430,rt < username > < username > < username > < username > < username > charlie understood & 128299 how to keep those percentages & 128201 lower < url >,2
431,rt < username > wen u look liek trash n sum 1 complimentz u < url >,2
432,rt < username > he no doubt copied it from someone else rt < username > alert the mock turtleneck is back < url >,2
433,i hate yellow jackets cant feel arms and back lol,2
434,they have a clumsy bird too lol what is life,2
435,< username > feel same way about new england patriots & amp new york yankees but unlike u ive worked in boston & amp nyc texas prison is upgrade,2
436,lmaoooo < username > a bird in the hand is worth two in the bush < url >,2
437,< username > enjoy itim happy for youbut i hate the yankeesand yes the sox did choke,2
438,< username > doesn & 8217t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good,2
439,no more speculation no more mock drafts its finally draft day bortleskombat stormwarning builtbyucf chargeon,2
440,how bout them redskins,2
441,< username > you cant see it but im flipping you the bird,2
442,yankee homeruns make me all tingly,2
443,rt < username > oreo cheesecake bars < url >,2
444,& 9733 @ & 9733 @ & 9733 @ & 9733 @ & 9733 grand opening & 9733 @ & 9733 @ & 9733 @ & 9733 @ & 9733 top class & 9733 oriental massage & 9733 perfect & 9733 < url >,2
445,a squad of dyke cholas fear nobody they worse than the cartel,2
446,< username > photo < url > he is in sole heaven,2
447,< username > < username > u both sorry to give racist < username > a platform w his trash language dana ur intvw was below kindergarten level,2
448,me downloads flappy bird sierra welp there goes school,2
449,janet jacksons nip slip iconic,2
450,rt < username > & 8220 < username > kevin hart make funny faces his curriculum kinda trash & 8221 curriculum & 128514 & 128514 & 128514 < url >,2
451,lets play what will the ghetto white girl with neck tattoos in front of me buy if you answered cigarillosyouve seen this episode b4,2
452,22 talented drivers rt < username > i am really glad there havent been any yellows but why havent there been any yellows,2
453,rt < username > were you expecting anything short of fireworks in his final homestand farewellcaptain < url >,2
454,< username > just pulled out his pocket constitution bring it man < username > just mocked mccains wackobirds comment hahaha standtall,2
455,rt < username > charlie crist leads rick scott in a florida governors race where every vote will matter < url >,2
456,< username > im an early bird and im a night owl so im wise and have worms,2
457,what the monkey < url >,2
458,< username > go away already < username >,2
459,if i were to die and be resurrected as an animal id be a howler monkey,2
460,why jon hates birds < url >,2
461,< username > < username > daggone it twins kick it up a notch time to beat the yankees,2
462,rt < username > oreo cheesecake bars < url >,2
463,rt < username > fairy tale does not deny the existence of sorrow and failure,2
464,< username > man city and the yankees have got together to form the 20th mls clubthey begin playing in 2015,2
465,rt < username > school admins take hungry kids lunch & amp throw in trash because their lunch funds arent paid up thatll teach em < url >,2
466,u serious bro lol rt < username > 2310am early bird special,2
467,their gotta be a loaded lux vs murda mook 3,2
468,rt < username > < username > jay i think once someone has alzheimers suffers from alcoholism and is mildly retarded people shouldnt mak & 8230,2
469,im a sucker for colored eyes & 128532 & 128532,2
470,note to self boiling water hot monkey brain,2
471,cavs trash too,2
472,rt < username > lifelong yankee fan puts aside rooting interest and returns lost red sox world series ring to rightful owner < url >,2
473,< username > and the yankees gave you a win happy birthday,2
474,someone probably told him 6 god was trash,2
475,omoide yokocho shinjuku tokyo japan jap & 243n by lost in japan by miguel mich & 225n < url >,2
476,rt < username > i drove my daughters guinea pig to the vets this morning im quite handy with my new callaway golf clubs sickipedia,2
477,< username > cant even spell right you have the brain of an ape,2
478,foto mimiblargh ok pls consider this kingdom birbs can u guess who is who and what birds they are < url >,2
479,< username > you rememberit used to be funny coloured paper,2
480,< username > < username > how is it being colored blind,2
481,thank you charlie ff < username > < username > < username > < username > < username > < username >,2
482,& 128530 my nerves are being worked cos of my monkey & 128529 & 128545,2
483,< username > theres a reason why the yankees dont want anderson any longer,2
484,< username > < username > youre saying zebras are goth,2
485,obamas hellfire missiles tend to vaporize jihadis < username > < username > uniteblue,2
486,charlie kimball i had nowhere to go < url > indycar mavtv 500,2
487,rt < username > curious george the curious little monkey or deranged serial cat killer the story the man with the yellow hat doesnt want you & 8230,2
488,its karaoke night baby hi ho hi ho its off to sing i go with a voice that sounds like sandpaper hi ho hi ho,2
489,the john cantlie video issued by al furqan media is a new level of the jihadi propaganda promises more episodes & amp wages ideological warfare,2
490,people who slam on the brakes at yellow lights should not be allowed to drive,2
491,rt < username > video renegade cut snowpiercer & 8212 an analysis of bong joonho & 8217s scifi action film topics include < url >,2
492,she unfollowed me after i said i cried watching dawn of the apes lmaooooooo,2
493,oreos are my life,2
494,< username > penske runs the 22 in nascar its yellow theres a sponsor already there wouldmakealottasense,2
